（だいこん類）　漬物　福神漬　　,2.7,0.1,33.3,224.42,201.60000000000002
（たいさい類）　つまみな　葉　生　　,1.9,0.3,3.6,4345.330000000002,748.99
（たいさい類）　たいさい　葉　生　　,0.9,0.1,3.5,3423.86,492.59
（たいさい類）　たいさい　塩漬　　,1.6,0.1,4.3,4713.79,478.08000000000004
たかな　葉　生　　　,1.8,0.2,4.2,5163.090000000002,450.28000000000003
たかな　たかな漬　　　,2.8,0.2,7.0,7890.360000000001,665.8100000000001
たけのこ　若茎　生　　　,3.6,0.2,4.3,101.41999999999999,620.5099999999999
たけのこ　若茎　ゆで　　　,3.5,0.2,5.5,101.02,560.28
たけのこ　水煮缶詰　　　,2.7,0.2,4.0,39.87,140.42000000000002
たけのこ　めんま　塩蔵　塩抜き　　　,1.0,0.5,3.6,1.9,38.25000000000001
（たまねぎ類）　たまねぎ　りん茎　生　　,1.0,0.1,8.8,27.19,216.6
（たまねぎ類）　たまねぎ　りん茎　水さらし　　,0.6,0.1,6.1,18.37,133.43999999999997
（たまねぎ類）　たまねぎ　りん茎　ゆで　　,0.8,0.1,7.3,18.9,162.47
（たまねぎ類）　たまねぎ　りん茎　油いため　　,1.4,5.9,12.0,44.47,292.76
（たまねぎ類）　赤たまねぎ　りん茎　生　　,0.9,0.1,9.0,30.529999999999998,212.67999999999998
（たまねぎ類）　葉たまねぎ　りん茎及び葉　生　　,1.8,0.4,7.6,3385.46,417.28000000000003
たらのめ　若芽　生　　　,4.2,0.2,4.3,1468.6000000000001,633.52
たらのめ　若芽　ゆで　　　,4.0,0.2,4.1,1444.2199999999996,401.34
チコリ　若芽　生　　　,1.0,0.0,3.9,75.85,231.51999999999998
チンゲンサイ　葉　生　　　,0.6,0.1,2.0,4349.75,413.59000000000003
チンゲンサイ　葉　ゆで　　　,0.9,0.1,2.4,5609.54,415.13
チンゲンサイ　葉　油いため　　　,0.8,3.2,2.2,6451.06,366.39
つくし　胞子茎　生　　　,3.5,0.1,8.1,2460.66,820.6400000000001
つくし　胞子茎　ゆで　　　,3.4,0.1,6.7,2613.6899999999996,508.44000000000005
つるな　茎葉　生　　　,1.8,0.1,2.8,6055.27,462.37
つるむらさき　茎葉　生　　　,0.7,0.2,2.6,6905.0,456.24
つるむらさき　茎葉　ゆで　　　,0.9,0.2,3.2,7648.96,396.18999999999994
つわぶき　葉柄　生　　　,0.4,0.0,5.6,154.27,474.55
つわぶき　葉柄　ゆで　　　,0.3,0.0,4.4,182.74999999999997,232.45
とうがらし　葉･果実　生　　　,3.4,0.1,7.2,11339.320000000002,1287.15
とうがらし　葉･果実　油いため　　　,4.0,4.9,8.5,12403.330000000004,1406.8000000000002
とうがらし　果実　生　　　,3.9,3.4,16.3,17475.15,896.0
とうがらし　果実　乾　　　,14.7,12.0,58.4,40449.72000000001,3334.23
とうがん　果実　生　　　,0.5,0.1,3.8,66.96000000000001,255.34
とうがん　果実　ゆで　　　,0.6,0.1,3.7,52.75,248.43
（とうもろこし類）　スイートコーン　未熟種子　生　　,3.6,1.7,16.8,255.97000000000003,439.22
（とうもろこし類）　スイートコーン　未熟種子　ゆで　　,3.5,1.7,18.6,229.35,435.21000000000004
（とうもろこし類）　スイートコーン　未熟種子　電子レンジ調理　　,4.2,2.2,19.1,268.98,497.42
（とうもろこし類）　スイートコーン　未熟種子　穂軸つき　冷凍　　,3.5,1.5,18.7,302.7,358.90000000000003
（とうもろこし類）　スイートコーン　未熟種子　カーネル　冷凍　　,2.9,1.5,19.4,270.87,371.86
（とうもろこし類）　スイートコーン　缶詰　クリームスタイル　,1.7,0.5,18.6,163.34000000000003,216.91
（とうもろこし類）　スイートコーン　缶詰　ホールカーネルスタイル　,2.3,0.5,17.8,193.92000000000002,186.1
（とうもろこし類）　ヤングコーン　幼雌穂　生　　,2.3,0.2,6.0,197.46,338.89
（トマト類）　トマト　果実　生　　,0.7,0.1,4.7,1174.42,255.42
（トマト類）　ミニトマト　果実　生　　,1.1,0.1,7.2,2084.2,352.76
（トマト類）　缶詰　ホール　食塩無添加　,0.9,0.2,4.4,1225.4099999999999,288.66999999999996
（トマト類）　缶詰　トマトジュース　食塩添加　,0.7,0.1,4.0,677.35,302.51000000000005
（トマト類）　缶詰　トマトジュース　食塩無添加　,0.7,0.1,4.0,677.0500000000001,302.51000000000005
（トマト類）　缶詰　ミックスジュース　食塩添加　,0.6,0.0,4.3,858.8199999999999,235.55
（トマト類）　缶詰　ミックスジュース　食塩無添加　,0.6,0.0,4.3,858.6199999999999,235.55
トレビス　葉　生　　　,1.1,0.2,3.9,89.95,356.71
とんぶり　ゆで　　　,6.1,3.5,12.9,1896.0199999999998,454.22999999999996
ながさきはくさい　葉　生　　　,1.3,0.1,2.6,4330.7,506.86
ながさきはくさい　葉　ゆで　　　,2.2,0.1,3.4,5663.860000000001,314.04
（なす類）　なす　果実　生　　,1.1,0.1,5.1,258.58000000000004,295.72
（なす類）　なす　果実　ゆで　　,1.0,0.1,4.5,239.1,243.70000000000002
（なす類）　なす　果実　油いため　　,1.5,5.8,6.3,453.59,373.86999999999995
（なす類）　なす　果実　天ぷら　　,1.6,14.0,12.0,295.5200000000001,293.63
（なす類）　べいなす　果実　生　　,1.1,0.1,5.3,129.34,270.80999999999995
（なす類）　べいなす　果実　素揚げ　　,1.0,17.0,6.7,99.74,270.81999999999994
（なす類）　漬物　塩漬　　,1.4,0.1,5.2,144.45,330.07
（なす類）　漬物　ぬかみそ漬　　,1.7,0.1,6.1,121.76,528.9800000000001
（なす類）　漬物　こうじ漬　　,5.5,0.1,18.2,53.64,364.36999999999995
（なす類）　漬物　からし漬　　,2.6,0.2,30.7,292.87,236.35
（なす類）　漬物　しば漬　　,1.4,0.2,7.0,1297.1799999999998,125.31000000000002
なずな　葉　生　　　,4.3,0.1,7.0,11454.94,860.26
（なばな類）　和種なばな　花らい・茎　生　　,4.4,0.2,5.8,5339.429999999999,678.0100000000001
（なばな類）　和種なばな　花らい・茎　ゆで　　,4.7,0.1,4.3,5508.52,417.41999999999996
（なばな類）　洋種なばな　茎葉　生　　,4.1,0.4,6.0,6058.47,615.26
（なばな類）　洋種なばな　茎葉　ゆで　　,3.6,0.4,5.3,6222.0700000000015,396.78
にがうり　果実　生　　　,1.0,0.1,3.9,674.3499999999999,328.75
にがうり　果実　油いため　　　,1.2,3.3,4.6,734.51,332.86
（にら類）　にら　葉　生　　,1.7,0.3,4.0,7627.550000000001,626.46
（にら類）　にら　葉　ゆで　　,2.6,0.5,5.7,9622.880000000001,498.58
（にら類）　にら　葉　油いため　　,1.9,5.7,4.9,9921.31,709.74
（にら類）　花にら　花茎・花らい　生　　,1.9,0.2,5.9,2536.44,329.08
（にら類）　黄にら　葉　生　　,2.1,0.1,3.3,244.63000000000002,242.14999999999998
（にんじん類）　葉にんじん　葉　生　　,1.1,0.2,3.7,4178.16,682.4999999999999
（にんじん類）　にんじん　根　皮つき　生　　,0.7,0.2,9.3,19565.899999999998,364.57
（にんじん類）　にんじん　根　皮つき　ゆで　　,0.6,0.2,8.4,19347.82,343.81000000000006
（にんじん類）　にんじん　根　皮むき　生　　,0.8,0.1,8.7,18941.66,333.55
（にんじん類）　にんじん　根　皮むき　ゆで　　,0.7,0.1,8.5,19775.059999999998,306.62
（にんじん類）　にんじん　根　皮むき　油いため　　,1.1,6.4,12.4,27463.78,485.82
（にんじん類）　にんじん　根　皮むき　素揚げ　,1.0,3.5,13.9,8906.220000000001,466.79
（にんじん類）　にんじん　根　皮　生　,0.7,0.2,7.3,19890.53,741.71
（にんじん類）　にんじん　根　冷凍　　,0.8,0.2,8.2,21944.740000000005,243.71
（にんじん類）　にんじん　グラッセ　,0.7,1.4,12.7,22810.989999999998,330.49
（にんじん類）　にんじん　ジュース　缶詰　　,0.6,0.1,6.7,9987.220000000003,317.41
（にんじん類）　きんとき　根　皮つき　生　　,1.8,0.2,9.6,10582.06,653.54
（にんじん類）　きんとき　根　皮つき　ゆで　　,1.9,0.2,9.2,10637.97,586.71
（にんじん類）　きんとき　根　皮むき　生　　,1.8,0.3,9.7,9642.079999999998,632.54
（にんじん類）　きんとき　根　皮むき　ゆで　　,1.9,0.4,9.6,10241.839999999998,600.6
（にんじん類）　ミニキャロット　根　生　　,0.7,0.2,7.5,13650.780000000002,400.67
（にんにく類）　にんにく　りん茎　生　　,6.4,0.9,27.5,114.53999999999999,727.0399999999998
（にんにく類）　にんにく　りん茎　油いため　　,8.2,5.9,30.6,143.60000000000002,859.7700000000001
（にんにく類）　茎にんにく　花茎　生　　,1.9,0.3,10.6,1708.0099999999995,254.21
（にんにく類）　茎にんにく　花茎　ゆで　　,1.7,0.2,10.7,1625.8599999999997,249.18
（ねぎ類）　根深ねぎ　葉　軟白　生　　,1.4,0.1,8.3,268.98,278.76000000000005
（ねぎ類）　根深ねぎ　葉　軟白　ゆで　　,1.3,0.1,6.8,215.73,210.74000000000004
（ねぎ類）　根深ねぎ　葉　軟白　油いため　　,1.6,4.4,9.5,250.12,297.77000000000004
（ねぎ類）　葉ねぎ　葉　生　　,1.9,0.3,6.5,3382.63,405.53000000000003
（ねぎ類）　葉ねぎ　葉　油いため　　,2.1,5.2,7.9,4087.8399999999997,477.86999999999995
（ねぎ類）　こねぎ　葉　生　　,2.0,0.3,5.4,4889.450000000001,474.51
のざわな　葉　生　　　,0.9,0.1,3.5,2754.14,594.18
のざわな　漬物　塩漬　　,1.2,0.1,4.1,3534.05,490.88
のざわな　漬物　調味漬　　,1.7,0.0,5.4,5265.589999999999,512.23
のびる　りん茎葉　生　　　,3.2,0.2,15.5,2022.35,811.0699999999999
はくさい　結球葉　生　　　,0.8,0.1,3.2,353.5999999999999,313.64
はくさい　結球葉　ゆで　　　,0.9,0.1,2.9,410.71000000000004,245.65
はくさい　漬物　塩漬　　,1.4,0.1,3.4,199.21,331.81
はくさい　漬物　キムチ　　,2.8,0.3,7.9,611.43,461.13000000000005
パクチョイ　葉　生　　　,1.6,0.2,2.7,4146.9400000000005,626.3899999999999
バジル　葉　生　　　,2.0,0.6,4.0,13650.170000000002,774.21
パセリ　葉　生　　　,4.0,0.7,7.8,16703.609999999997,1455.71
はつかだいこん　根　生　　　,0.8,0.1,3.1,73.39,298.47
はやとうり　果実　白色種　生　　,0.6,0.1,4.9,65.05,213.58
はやとうり　果実　緑色種　生　　,0.6,0.1,4.9,94.05,213.58
はやとうり　果実　白色種　塩漬　,0.6,0.0,4.4,49.57,142.50999999999996
ビーツ　根　生　　　,1.6,0.1,9.3,115.97999999999999,513.9399999999999
ビーツ　根　ゆで　　　,1.5,0.1,10.2,113.84,486.96
（ピーマン類）　青ピーマン　果実　生　　,0.9,0.2,5.1,967.55,238.76
（ピーマン類）　青ピーマン　果実　油いため　　,0.9,4.3,5.4,1004.9699999999999,251.05999999999997
（ピーマン類）　赤ピーマン　果実　生　　,1.0,0.2,7.2,2609.7499999999995,249.76
（ピーマン類）　赤ピーマン　果実　油いため　　,1.0,4.3,7.6,2676.899999999999,262.06999999999994
（ピーマン類）　黄ピーマン　果実　生　　,0.8,0.2,6.6,686.0799999999999,239.69
（ピーマン類）　黄ピーマン　果実　油いため　　,0.8,4.3,6.9,713.2,251.89999999999998
（ピーマン類）　トマピー　果実　生　　,1.0,0.2,7.5,4548.730000000001,255.89000000000001
ひのな　根・茎葉　生　　　,1.0,0.0,4.7,2747.9999999999995,683.2099999999999
ひのな　根・茎葉　甘酢漬　　　,1.4,0.5,17.3,4403.339999999999,743.4
ひろしまな　葉　生　　　,1.5,0.2,4.2,4294.080000000001,858.6799999999998
ひろしまな　塩漬　　　,1.2,0.2,3.3,4613.1,225.28000000000003
（ふき類）　ふき　葉柄　生　　,0.3,0.0,3.0,122.69999999999999,396.71000000000004
（ふき類）　ふき　葉柄　ゆで　　,0.3,0.0,1.9,139.48999999999998,284.72
（ふき類）　ふきのとう　花序　生　　,2.5,0.1,10.0,1091.8,941.6899999999999
（ふき類）　ふきのとう　花序　ゆで　　,2.5,0.1,7.0,704.35,574.57
ふじまめ　若ざや　生　　　,2.5,0.1,7.4,709.4100000000001,440.59999999999997
ふだんそう　葉　生　　　,2.0,0.1,3.7,8032.379999999998,1389.5599999999997
ふだんそう　葉　ゆで　　　,2.8,0.1,5.4,8241.720000000001,1010.41
ブロッコリー　花序　生　　　,4.3,0.5,5.2,2192.8300000000004,529.0000000000001
ブロッコリー　花序　ゆで　　　,3.5,0.4,4.3,1936.55,297.23
ブロッコリー　芽ばえ　生　　　,1.9,0.6,2.6,3243.4100000000003,250.5
へちま　果実　生　　　,0.8,0.1,3.8,202.04000000000002,199.63
へちま　果実　ゆで　　　,1.6,0.1,3.7,179.23,212.05999999999997
ほうれんそう　葉　通年平均　生　　,2.2,0.4,3.1,9305.450000000003,871.1300000000001
ほうれんそう　葉　夏採り　生　　,2.2,0.4,3.1,9290.450000000003,871.1300000000001
ほうれんそう　葉　冬採り　生　　,2.2,0.4,3.1,9330.450000000003,871.1300000000001
ほうれんそう　葉　通年平均　ゆで　　,2.6,0.5,4.0,11750.97,653.0400000000001
ほうれんそう　葉　夏採り　ゆで　　,2.6,0.5,4.0,11741.97,653.0400000000001
ほうれんそう　葉　冬採り　ゆで　　,2.6,0.5,4.0,11761.97,653.0400000000001
ほうれんそう　葉　通年平均　油いため　　,3.8,8.1,4.4,16584.83,726.35
ほうれんそう　葉　冷凍　　　,3.3,0.2,3.1,12935.310000000001,429.56000000000006
ホースラディシュ　根茎　生　　　,3.1,0.3,17.7,186.75,747.89
まこも　茎　生　　　,1.3,0.2,4.4,82.9,292.66999999999996
みずかけな　葉　生　　　,2.9,0.1,4.7,5331.0599999999995,598.54
みずかけな　塩漬　　　,4.9,0.0,5.7,6328.64,644.87
みずな　葉　生　　　,2.2,0.1,4.8,3031.7099999999996,820.08
みずな　葉　ゆで　　　,2.0,0.1,4.7,3771.41,661.56
みずな　塩漬　　　,2.0,0.1,5.9,2603.8,741.9099999999999
（みつば類）　切りみつば　葉　生　　,1.0,0.1,4.0,1643.45,739.61
（みつば類）　切りみつば　葉　ゆで　　,0.9,0.1,3.3,1732.3200000000002,358.5
（みつば類）　根みつば　葉　生　　,1.9,0.1,4.1,3793.67,639.49
（みつば類）　根みつば　葉　ゆで　　,2.3,0.1,3.9,4520.19,407.82
（みつば類）　糸みつば　葉　生　　,0.9,0.1,2.9,7058.14,616.4399999999999
（みつば類）　糸みつば　葉　ゆで　　,1.1,0.0,4.0,8820.05,474.20000000000005
みぶな　葉　生　　　,1.1,0.3,2.9,4092.04,664.95
（みょうが類）　みょうが　花穂　生　　,0.9,0.1,2.6,119.26999999999998,289.12
（みょうが類）　みょうがたけ　茎葉　生　　,0.4,0.1,1.5,35.63,388.07
むかご 　肉芽　生　　　,2.9,0.2,20.6,80.69999999999999,659.1999999999999
めキャベツ　結球葉　生　　　,5.7,0.1,9.9,2041.95,746.96
めキャベツ　結球葉　ゆで　　　,5.3,0.1,9.8,1929.2600000000002,614.82
めたで　　芽ばえ　生　　　,3.0,0.5,8.8,10720.92,379.95
（もやし類）　アルファルファもやし　生　　,1.6,0.1,2.0,232.22,126.09
（もやし類）　だいずもやし　生　　,3.7,1.5,2.3,151.0,258.32
（もやし類）　だいずもやし　ゆで　　,2.9,1.6,2.2,92.91,137.13000000000002
（もやし類）　ブラックマッペもやし　生　　,2.0,0.0,2.7,59.400000000000006,125.95
（もやし類）　ブラックマッペもやし　ゆで　　,1.3,0.0,2.7,44.97,63.839999999999996
（もやし類）　りょくとうもやし　生　　,1.7,0.1,2.6,68.57,169.64
（もやし類）　りょくとうもやし　ゆで　　,1.6,0.0,2.3,48.629999999999995,66.62
モロヘイヤ　茎葉　生　　　,4.8,0.5,6.3,21895.479999999996,971.2500000000001
モロヘイヤ　茎葉　ゆで　　　,3.0,0.4,4.0,14322.069999999998,411.21999999999997
やまごぼう　みそ漬　　　,4.1,0.1,15.6,23.369999999999997,298.01
ゆりね　りん茎　生　　　,3.8,0.1,28.3,89.07,853.82
ゆりね　りん茎　ゆで　　　,3.4,0.1,28.7,101.36,791.49
ようさい　茎葉　生　　　,2.2,0.1,3.1,9431.410000000002,529.2700000000001
ようさい　茎葉　ゆで　　　,2.2,0.1,4.1,8316.81,422.21999999999997
よめな　葉　生　　　,3.4,0.2,10.0,14620.550000000001,1046.42
よもぎ　葉　生　　　,5.2,0.3,8.7,11612.36,1205.0299999999997
よもぎ　葉　ゆで　　　,4.8,0.1,8.2,12938.14,506.42999999999995
らっかせい　未熟豆　生　　　,12.0,24.2,12.4,246.24,827.35
らっかせい　未熟豆　ゆで　　　,11.9,23.5,12.3,190.53,572.86
（らっきょう類）　らっきょう　りん茎　生　　,1.4,0.2,29.3,57.6,310.51
（らっきょう類）　らっきょう　甘酢漬　　,0.7,0.2,29.0,4.640000000000001,79.36999999999999
（らっきょう類）　エシャレット　りん茎　生　　,2.3,0.2,17.8,121.71999999999998,372.73
リーキ　りん茎葉　生　　　,1.6,0.1,6.9,191.35,300.28
リーキ　りん茎葉　ゆで　　　,1.3,0.1,6.8,163.15999999999997,242.14
ルッコラ　　葉　生　　　,1.9,0.4,3.1,7948.79,739.1600000000001
ルバーブ　葉柄　生　　　,0.7,0.1,6.0,126.61,530.37
ルバーブ　葉柄　ゆで　　　,0.5,0.1,4.6,123.45,298.37
（レタス類）　レタス　土耕栽培　結球葉　生　　,0.6,0.1,2.8,609.23,250.67
（レタス類）　レタス　水耕栽培　結球葉　生　　,0.8,0.2,2.9,1591.0699999999997,334.79
（レタス類）　サラダな　葉　生　　,1.0,0.2,2.7,4778.300000000001,531.64
（レタス類）　リーフレタス　葉　生　　,1.4,0.1,3.3,5107.14,620.9
（レタス類）　サニーレタス　葉　生　　,1.2,0.2,3.2,4469.720000000001,524.6799999999998
（レタス類）　サンチュ　葉　生　　,1.2,0.4,2.5,8259.22,591.4000000000001
（レタス類）　コスレタス　葉　生　　,1.2,0.2,3.4,1246.8999999999999,331.06
れんこん　根茎　生　　　,1.9,0.1,15.5,73.08999999999999,562.67
れんこん　根茎　ゆで　　　,1.3,0.1,16.1,33.42,352.55
わけぎ　葉　生　　　,1.6,0.0,7.4,6017.750000000001,337.87
わけぎ　葉　ゆで　　　,1.9,0.0,6.9,4029.6600000000003,289.91999999999996
わさび　根茎　生　　　,5.6,0.2,18.4,195.33,739.67
わさび　わさび漬　　　,7.1,0.5,28.0,104.08000000000001,270.53
わらび　生わらび　生　　　,2.4,0.1,4.0,620.21,455.57
わらび　生わらび　ゆで　　　,1.5,0.1,3.0,390.95000000000005,56.24
わらび　干しわらび　乾　　　,20.0,0.7,61.4,3130.939999999999,4230.03
あけび　果肉　生　　　,0.5,0.1,22.0,95.97,142.64000000000001
あけび　果皮　生　　　,0.3,0.3,8.6,26.349999999999998,280.4200000000001
アセロラ　酸味種　生　　　,0.7,0.1,9.0,2519.02,170.31
アセロラ　甘味種　生　　　,0.7,0.1,9.0,1619.02,170.31
アセロラ　10 %果汁入り飲料　　,0.1,0.0,10.5,198.23,17.240000000000002
アテモヤ　生　　　,1.8,0.4,19.4,38.81,419.78999999999996
アボカド　生　　　,2.5,18.7,6.2,290.18,821.82
あんず　生　　　,1.0,0.3,8.5,3217.79,233.65
あんず　乾　　　,9.2,0.4,70.4,10495.640000000001,1538.95
あんず　缶詰　　　,0.5,0.4,18.9,1174.06,229.35999999999999
あんず　ジャム　高糖度　　,0.3,0.1,64.9,1036.63,93.33999999999999
あんず　ジャム　低糖度　　,0.4,0.1,50.5,1500.74,102.46
いちご　生　　　,0.9,0.1,8.5,191.22000000000003,241.75
いちご　ジャム　高糖度　　,0.4,0.1,63.3,32.81999999999999,99.47
いちご　ジャム　低糖度　　,0.5,0.1,48.4,37.51,113.75
いちご　乾　　　,0.5,0.2,82.8,73.83,253.79
いちじく　生　　　,0.6,0.1,14.3,65.46000000000001,230.64000000000001
いちじく　乾　　　,3.0,1.1,75.3,129.95,1175.09
いちじく　缶詰　　　,0.5,0.1,19.4,10.39,161.29999999999998
うめ　生　　　,0.7,0.5,7.9,537.6899999999998,275.82000000000005
うめ　梅漬　塩漬　　,0.7,0.4,6.7,33.62,247.32000000000002
うめ　梅漬　調味漬　　,1.5,0.5,10.5,66.65000000000002,231.43999999999997
うめ　梅干し　塩漬　　,0.9,0.2,10.5,207.70000000000002,568.44
うめ　梅干し　調味漬　　,1.5,0.6,21.1,17.589999999999996,187.65
うめ　梅びしお　　　,0.7,0.5,48.1,9.18,254.15
うめ　20 %果汁入り飲料　　　,0.0,0.0,12.3,0.31000000000000005,35.22
オリーブ　塩漬　グリーンオリーブ　　,1.0,15.0,4.5,962.36,147.70999999999998
オリーブ　塩漬　ブラックオリーブ　　,0.8,12.3,3.4,8.829999999999998,95.25
オリーブ　塩漬　スタッフドオリーブ　　,0.8,14.3,4.2,1164.6399999999999,129.57
かき　甘がき　生　　　,0.4,0.2,15.9,1222.7899999999997,201.82999999999998
かき　渋抜きがき　生　　　,0.5,0.1,16.9,892.9599999999999,229.72
かき　干しがき　　　,1.5,1.7,71.3,4044.0,787.3600000000001
かりん　生　　　,0.4,0.1,18.3,427.29,311.64
（かんきつ類）　いよかん　砂じょう　生　　,0.9,0.1,11.8,518.9200000000001,239.40999999999997
（かんきつ類）　うんしゅうみかん　じょうのう　早生　生　,0.5,0.1,11.9,3146.9900000000002,170.33
（かんきつ類）　うんしゅうみかん　じょうのう　普通　生　,0.7,0.1,12.0,3019.6200000000003,197.39999999999998
（かんきつ類）　うんしゅうみかん　砂じょう　早生　生　,0.5,0.1,11.3,3356.9200000000005,163.29999999999998
（かんきつ類）　うんしゅうみかん　砂じょう　普通　生　,0.7,0.1,11.5,3238.500000000001,190.28
（かんきつ類）　うんしゅうみかん　果実飲料　ストレートジュース　,0.5,0.1,10.6,1294.94,159.25
（かんきつ類）　うんしゅうみかん　果実飲料　濃縮還元ジュース　,0.5,0.1,9.9,1895.8,134.15
（かんきつ類）　うんしゅうみかん　果実飲料　果粒入りジュース　,0.2,0.0,13.0,644.32,45.14
（かんきつ類）　うんしゅうみかん　果実飲料　50 %果汁入り飲料　,0.2,0.0,14.7,833.36,76.12
（かんきつ類）　うんしゅうみかん　果実飲料　20 %果汁入り飲料　,0.1,0.0,12.4,370.13,27.110000000000003
（かんきつ類）　うんしゅうみかん　缶詰　果肉　,0.5,0.1,15.3,1212.8899999999999,98.55
（かんきつ類）　うんしゅうみかん　缶詰　液汁　,0.3,0.1,15.3,27.34,93.42999999999999
（かんきつ類）　オレンジ　ネーブル　砂じょう　生　,0.9,0.1,11.8,472.65000000000003,235.42
（かんきつ類）　オレンジ　バレンシア　米国産　砂じょう　生　,1.0,0.1,9.8,398.15999999999997,197.61
（かんきつ類）　オレンジ　バレンシア　果実飲料　ストレートジュース　,0.8,0.0,11.0,143.68,219.16
（かんきつ類）　オレンジ　バレンシア　果実飲料　濃縮還元ジュース　,0.7,0.1,10.7,196.98,227.26
（かんきつ類）　オレンジ　バレンシア　果実飲料　50 %果汁入り飲料　,0.4,0.2,10.8,52.29,120.13999999999999
（かんきつ類）　オレンジ　バレンシア　果実飲料　30 %果汁入り飲料　,0.2,0.0,10.0,18.29,69.02000000000001
（かんきつ類）　オレンジ　バレンシア　マーマレード　高糖度　,0.2,0.1,63.2,81.52999999999999,50.13
（かんきつ類）　オレンジ　バレンシア　マーマレード　低糖度　,0.3,0.1,47.7,162.63,78.24000000000001
（かんきつ類）　オレンジ　福原オレンジ　砂じょう　生　,1.0,0.1,9.8,418.15999999999997,197.61
（かんきつ類）　オロブランコ　砂じょう　生　　,0.8,0.1,10.1,83.22,190.37
（かんきつ類）　かぼす　果汁　生　　,0.4,0.1,8.5,87.42000000000002,163.17
（かんきつ類）　かわちばんかん　砂じょう　生　　,0.7,0.2,8.8,143.76,201.25
（かんきつ類）　きよみ　砂じょう　生　　,0.8,0.2,10.3,1551.3699999999997,214.29
（かんきつ類）　きんかん　全果　生　　,0.5,0.7,17.5,441.9100000000001,291.54
（かんきつ類）　グレープフルーツ　白肉種　砂じょう　生　,0.9,0.1,9.6,52.629999999999995,182.14999999999998
（かんきつ類）　グレープフルーツ　紅肉種　砂じょう　生　,0.9,0.1,9.6,900.6299999999999,182.14999999999998
（かんきつ類）　グレープフルーツ　果実飲料　ストレートジュース　,0.6,0.1,10.3,49.71,210.14
（かんきつ類）　グレープフルーツ　果実飲料　濃縮還元ジュース　,0.7,0.1,8.8,295.86,190.14999999999998
（かんきつ類）　グレープフルーツ　果実飲料　50 %果汁入り飲料　,0.3,0.0,11.1,24.240000000000002,109.13
（かんきつ類）　グレープフルーツ　果実飲料　20 %果汁入り飲料　,0.1,0.0,9.7,10.21,42.11
（かんきつ類）　グレープフルーツ　缶詰　,0.5,0.0,17.1,35.519999999999996,139.23999999999998
（かんきつ類）　さんぼうかん　砂じょう　生　　,0.7,0.3,10.9,197.10999999999999,333.41
（かんきつ類）　シークヮーサー　果汁　生　　,0.8,0.1,7.9,266.04,220.32
（かんきつ類）　シークヮーサー　10 %果汁入り飲料　　,0.1,0.0,11.8,31.1,20.120000000000005
（かんきつ類）　しらぬひ　砂じょう　生　　,0.8,0.2,12.9,1136.4099999999999,207.29999999999998
（かんきつ類）　すだち　果皮　生　　,1.8,0.3,16.4,1422.72,484.06999999999994
（かんきつ類）　すだち　果汁　生　　,0.5,0.1,6.6,53.760000000000005,182.48
（かんきつ類）　せとか　砂じょう　生　　,0.8,0.2,11.7,2751.9900000000007,208.32
（かんきつ類）　セミノール　砂じょう　生　　,1.1,0.1,12.4,2968.1900000000005,258.44000000000005
（かんきつ類）　だいだい　果汁　生　　,0.3,0.2,8.0,104.69000000000001,218.14000000000001
（かんきつ類）　なつみかん　砂じょう　生　　,0.9,0.1,10.0,301.15000000000003,237.39
（かんきつ類）　なつみかん　缶詰　　,0.5,0.1,19.4,59.540000000000006,123.25999999999999
（かんきつ類）　はっさく　砂じょう　生　　,0.8,0.1,11.5,366.96,220.26999999999998
（かんきつ類）　はるみ　砂じょう　生　　,0.9,0.2,12.1,2038.8899999999999,205.28
（かんきつ類）　ひゅうがなつ　じょうのう及びアルベド　生　　,0.6,0.1,11.7,74.97,172.41
（かんきつ類）　ひゅうがなつ　砂じょう　生　　,0.6,0.1,8.3,63.71,130.16
（かんきつ類）　ぶんたん　砂じょう　生　　,0.7,0.1,9.8,93.19,219.26
（かんきつ類）　ぶんたん　ざぼん漬　　,0.2,0.1,85.5,10.12,39.31999999999999
（かんきつ類）　ぽんかん　砂じょう　生　　,0.9,0.1,9.9,1838.81,201.21
（かんきつ類）　ゆず　果皮　生　　,1.2,0.5,14.2,909.2500000000001,206.54000000000002
（かんきつ類）　ゆず　果汁　生　　,0.5,0.1,7.0,74.78,252.32
（かんきつ類）　ライム　果汁　生　　,0.4,0.1,9.3,50.56,201.33999999999997
（かんきつ類）　レモン　全果　生　　,0.9,0.7,12.5,206.70999999999998,225.43
（かんきつ類）　レモン　果汁　生　　,0.4,0.2,8.6,89.49000000000001,124.24999999999999
キウイフルーツ　緑肉種　生　　　,1.0,0.1,13.5,246.44000000000003,369.62000000000006
キウイフルーツ　黄肉種　生　　　,1.1,0.2,14.9,262.24,354.41
キワノ　生　　　,1.5,0.9,8.0,81.42000000000002,257.0199999999999
グァバ　赤肉種　生　　　,0.6,0.1,9.9,1548.5499999999997,272.35
グァバ　白肉種　生　　　,0.6,0.1,9.9,262.55,272.35
グァバ　果実飲料　20 %果汁入り飲料（ネクター）　　,0.1,0.1,12.3,78.22,57.24
グァバ　果実飲料　10 %果汁入り飲料　　,0.1,0.1,12.3,33.11,53.13
グーズベリー　生　　　,1.0,0.1,13.2,334.75999999999993,249.60000000000002
ぐみ　生　　　,1.3,0.2,17.2,865.22,168.54999999999998
